#angle,force_constant,x0
E1-E1-C3,22.096298678721684,1.887154440010416
E1-C3-C3,127.59763688090106,2.809872541972576
E1-E1-PCP,29.74772602270028,1.3536266467840166
E1-PCP-PCN,95.63035251051978,2.5573309094184573
C2-C3-C3,210.7165873648816,3.0022781089533312
C3-C3-C3,205.85647350412262,2.9936306068247474
C3-E1-PCP,0.09413594977152556,9.646726725985731
C3-C3-OH5,0.24078639107659114,7.117695773546534
C3-C3-COOH1,78.1661825841918,2.7918618551166534
